SeriousDlqin2yrs,NumberOfTime30_59DaysPastDue1,util,age1,DebtRatio1,MonthlyIncome1,num_loans,depend
0,0,0.074731317,22,0.002913328,2745,0,0
0,0,0.9999999,22,0.274502,0,0,0
0,0,0.279441118,22,0.003330558,1200,0,0
0,0,0.239347712,22,0.050025523,3917,0,0
0,0,0.9999999,22,0,929,0,0
0,0,0.9999999,22,0,1600,0,0
0,0,0.9999999,22,0,0,0,0
1,0,0.3037836,22,0.109630123,3000,0,0
1,1,0.3037836,22,0.174377224,280,0,0
1,6,0.9999999,22,0,800,0,0
1,6,0.9999999,22,0,0,0,0
1,0,0.309865276,22,0.274502,0,0,0
1,0,0.9999999,22,0.132275132,1700,0,0
0,6,0.9999999,22,0,0,0,0
0,0,0.138792772,22,0.020430108,929,0,0
0,0,0.01996008,22,0.048387097,929,0,0
0,3,0.3037836,22,0.200532978,1500,0,0
0,0,0.92296719,22,0.12195122,2500,0,0
0,0,0,22,0,5186,0,0
0,0,0.9999999,22,0,0,0,0
1,1,0.3037836,22,0.274502,0,0,0
1,0,0.9999999,22,0.274502,0,0,0
0,0,0.9999999,22,0,820,0,0
0,0,0.9999999,22,0.274502,0,0,0
0,0,0,22,0,929,0,0
0,0,0.052649117,22,0.004872107,820,0,0
0,0,0.9999999,22,0.222777223,1000,0,0
0,0,0.9999999,22,0,0,0,0
0,0,0,22,0,898,0,0
0,1,0.104596935,22,0.006144393,650,0,0
0,0,0.9999999,22,0,4833,0,0
0,0,0.339330335,22,0.010411244,1920,0,0
0,6,0.9999999,22,0,0,0,0
1,0,0.921282799,22,0.274502,0,0,0
0,0,0.9999999,22,0.274502,0,0,0
0,0,0.9999999,22,0,0,0,0
0,0,0.9999999,22,0,1600,0,0
0,0,0.9999999,22,0,820,0,0
0,0,0.850299401,22,0.031968032,1000,0,0
0,0,0.422577423,22,0.003635262,3300,0,0
0,0,0.483516484,22,0.162335066,2500,0,0
0,0,0.9999999,22,0.274502,0,0,0
0,0,0.018981019,22,0,2000,0,0
0,0,0.112887113,22,0.003225806,929,0,0
0,0,0,22,0,929,0,0
0,0,0.53046953,22,0.016129032,929,0,0
0,0,0.08991009,22,0.006644518,300,0,0
0,0,0.9999999,22,0,1400,0,0
0,0,0.9999999,22,0,3600,0,0
1,1,0.3037836,22,0.274502,0,0,0
1,0,0.370196813,22,0.274502,0,0,0
1,0,0.9999999,22,0.221462388,1900,0,0
0,0,0.255829447,22,0.004005827,2745,0,0
0,0,0.023494126,22,0.323345818,800,0,0
0,0,0.3037836,22,0.066633014,1980,0,0
0,0,0.161676647,22,0.274502,0,0,0
0,2,0.823386852,22,0.231313131,1979,0,0
0,0,0.3037836,22,0.144342263,2500,0,2
0,0,0.015968064,22,0,929,0,0
1,0,0.3037836,22,0.099785408,1863,0,0
1,6,0.9999999,22,0,0,0,0
1,0,0.9999999,22,0.234853217,1600,0,0
1,0,0.909331568,22,0.212524983,1500,0,0
1,0,0.448189763,22,0.274502,0,0,0
1,0,0.3037836,22,0.00394633,3800,0,0
1,1,0.3037836,22,0.274502,0,0,0
1,0,0,22,0.139825218,800,0,0
1,0,0.3037836,22,0.224462955,2280,0,0
0,0,0.17988008,23,0.003127443,2557,0,0
0,0,0.506164612,23,0.019026121,3100,0,0
0,0,0.9999999,23,0,820,0,0
0,0,0.099562591,23,0.004998078,2600,0,0
0,0,0.9999999,23,0.123186069,3100,0,2
0,0,0,23,0,1,0,0
0,0,0.9999999,23,0.12093953,2000,0,0
0,0,0.243039532,23,0.26987149,2100,0,0
0,0,0.9999999,23,0.085683684,2800,0,1
0,0,0,23,0.249772934,1100,0,0
0,0,0.994093594,23,0.136978248,1700,0,0
0,0,0.4995005,23,0.009085403,1650,0,0
0,0,0,23,0.001264223,790,0,0
0,0,0.9999999,23,0,0,0,0
0,0,0.9999999,23,0.099450275,2000,0,0
0,0,0.035755479,23,0.002614379,764,0,0
0,0,0.006993007,23,0.086522463,600,0,0
0,0,0.874742723,23,0.274502,0,0,0
1,0,0.9999999,23,0.010747313,4000,0,0
1,0,0.443164529,23,0.074299635,820,0,0
1,1,0.3037836,23,0.331138288,2125,0,1
1,0,0.667915106,23,0.274502,0,0,0
0,0,0.77924675,23,0.630308077,1200,0,2
0,0,0.183376178,23,0.023142509,820,0,0
0,0,0.033573141,23,0.048144433,1993,0,1
0,0,0.9999999,23,0.32967033,1000,0,0
0,1,0.284398842,23,0.274502,0,0,0
0,0,0,23,0.066622252,1500,0,0
0,0,0.383233533,23,0.006090134,820,0,0
0,0,0,23,0,820,0,0
0,0,0.295256328,23,0.013363755,3067,0,0
0,0,0.025534533,23,0.007968127,501,0,0
0,0,0.028985507,23,0.027027027,2700,0,0
0,0,0.9999999,23,0.085758836,1923,0,0
0,0,0.9999999,23,0.007308161,820,0,0
0,0,0.19320453,23,0.008602151,929,0,0
1,0,0.9999999,23,0.274502,0,0,0
1,2,0.3037836,23,0.079654511,2083,0,2
1,1,0.853305241,23,0.197125898,3200,0,0
1,0,0.9999999,23,0,1200,0,0
1,1,0.3037836,23,0.274502,0,0,0
1,1,0.3037836,23,0.185876083,1500,0,0
0,0,0.135243171,23,0.007308161,820,0,0
0,0,0.9999999,23,0,0,0,0
0,0,0.076988516,23,0.274502,0,0,0
0,0,0.9999999,23,0.038431975,1300,0,0
0,0,0.003992016,23,0.023317788,1500,0,0
0,0,0.9999999,23,0.059701493,200,0,0
0,0,0.107683519,23,0.274502,0,0,0
0,0,0.9999999,23,0,1920,0,0
0,0,0.9999999,23,0,1200,0,0
1,0,0.3037836,23,0.021140295,1560,0,0
1,1,0.580161476,23,0.074324324,1923,0,0
1,0,0.9999999,23,0.003822405,3400,0,1
1,0,0.9999999,23,0.018838908,2600,0,2
1,1,0.3037836,23,0.274502,0,0,0
1,0,0.425249169,23,0.002497918,1200,0,0
1,0,0.3037836,23,0.280266568,2700,0,1
1,1,0.9999999,23,0.274502,0,0,0
1,0,0.991002999,23,0.204530313,1500,0,0
1,0,0.3037836,23,0.03978935,3417,0,1
1,0,0.9999999,23,0,0,0,0
0,0,0.735316171,23,0.035183737,2557,0,0
0,0,0.9999999,23,0.274502,0,0,0
0,0,0.526473526,23,0.004998334,3000,0,0
0,0,0.508511213,23,0.182752294,2724,0,2
0,0,0.9999999,23,0,0,0,0
0,0,0.954045954,23,0.078100594,3200,0,0
0,0,0.026664692,23,0.057247259,820,0,0
0,0,0,23,0.274502,0,0,0
0,1,0.10989011,23,0.00365408,820,0,0
0,0,0.9999999,23,0,1120,0,0
0,0,0.9999999,23,0.184815185,1000,0,0
0,0,0.347330534,23,0.094502499,2200,0,0
0,6,0.9999999,23,0,3553,0,0
0,0,0.492311818,23,0.160335866,2500,0,0
1,1,0.946843854,23,0.274502,286,0,0
1,1,0.281303377,23,0.165889407,1500,0,1
1,2,0.862850972,23,0.274502,0,0,0
1,1,0.547452547,23,0.274502,0,0,0
1,0,0.9999999,23,0.305997552,816,0,0
1,0,0.976940815,23,0.261055635,700,0,0
1,6,0.9999999,23,0.006997667,3000,0,0
1,1,0.795640872,23,0.230809399,1914,0,1
0,0,0.02665556,23,0.00039984,2500,0,0
0,0,0.3037836,23,0.053964024,1500,0,0
0,0,0.092907093,23,0.002150538,929,0,0
0,0,0.472527473,23,0.195464363,925,0,0
0,0,0.9999999,23,0.024561404,3419,0,0
0,0,0.272192828,23,0.012987013,1000,0,0
0,0,0.873907615,23,0.274502,0,0,0
0,0,0.476349101,23,0.025578563,820,0,0
0,0,0.337052601,23,0.043643264,1580,0,0
0,0,0,23,0.037924152,500,0,0
0,0,0.022362536,23,0.088771311,1700,0,0
0,0,0.9999999,23,0.274502,0,0,0
0,0,0.9999999,23,0.274502,1,0,0
0,0,0.9999999,23,0.229808493,1200,0,0
0,0,0.657342657,23,0.274502,0,0,0
1,6,0.9999999,23,0.006922012,2166,0,0
1,0,0.3037836,23,0.111269615,700,0,3
1,0,0.3037836,23,0.134276562,3745,0,0
1,0,0.968063872,23,0.003230272,4333,0,0
1,0,0.9999999,23,0.007495315,1600,0,0
1,0,0.3037836,23,0.007116232,2950,0,1
1,6,0.9999999,23,0,0,0,0
1,6,0.9999999,23,0,0,0,0
1,0,0.3037836,23,0.020675396,1450,0,0
0,0,0.9999999,23,0,0,0,0
0,0,0,23,0.274502,0,0,0
0,0,0,23,0,861,0,0
0,0,0.978043912,23,0.225553176,1400,0,0
0,0,0.281343731,23,0.037539432,3169,0,0
0,0,0,23,0.274502,0,0,0
0,1,0,23,0.148212947,4000,0,0
0,0,0.9999999,23,0.327227311,1200,0,0
0,0,0.045823787,23,0.001713796,3500,0,0
0,0,0.9999999,23,0.002436054,820,0,0
0,0,0.9999999,23,0.091973722,3500,0,0
1,0,0.849271458,23,0.077990825,8500,0,0
1,0,0.9999999,23,0,1760,0,0
1,0,0.9999999,23,0.301698302,1000,0,0
1,2,0.999578415,23,0.214450423,1300,0,0
1,0,0.3037836,23,0.037406484,400,0,2
1,0,0.9999999,23,0.274502,0,0,0
1,0,0.9999999,23,0.202373517,1600,0,0
1,1,0.3037836,23,0.274502,0,0,0
0,0,0.094603598,23,0.001563722,2557,0,0
0,0,0.256371814,23,0.018270402,820,0,0
0,1,0,23,0,1500,0,0
0,0,0.346653347,23,0.005878895,1700,0,0
0,0,0.9999999,23,0.282859339,1300,0,0
0,0,0.9999999,23,0,0,0,0
0,0,0.414585415,23,0.02268431,528,0,0
0,0,0.669391462,23,0.274502,0,0,0
0,0,0.886227545,23,0.014428413,900,0,0
0,0,0.9999999,23,0.04023994,4000,0,1
0,0,0.384646142,23,0.050816697,550,0,0
0,0,0.960053262,23,0.274502,0,0,0
0,0,0.82661513,23,0.038175676,2959,0,0
0,0,0.3037836,23,0.055925433,750,0,0
0,0,0.9999999,23,0.274502,0,0,0
0,0,0.9999999,23,0.010962241,820,0,0
0,0,0.950892526,23,0.217660292,5333,0,0
1,0,0.99620076,23,0.077961019,2000,0,0
1,0,0.9999999,23,0.081836327,500,0,0
1,0,0.070422535,23,0.274502,0,0,0
1,0,0,23,0.134054954,1200,0,0
0,0,0,23,0,3600,0,0
0,0,0.9999999,23,0,790,0,0
0,0,0.07992008,23,0.000396589,5042,0,0
0,0,0.9999999,23,0,1,0,0
0,0,0.077134986,23,0.086765294,2500,0,0
0,0,0.006996502,23,0,2557,0,0
0,0,0.029492627,23,0.000789266,3800,0,0
0,0,0.9999999,23,0,820,0,0
0,0,0,23,0,0,0,0
1,0,0.909494725,23,0.149140344,2500,0,0
1,1,0.84717608,23,0.003997716,1750,0,0
1,2,0.3037836,23,0.037785016,1534,0,0
1,0,0.9999999,23,0.174330268,2500,0,0
1,6,0.9999999,23,0,0,0,0
1,0,0,23,0,1500,0,0
1,0,0.045848456,23,0.029950083,600,0,0
0,0,0.9999999,23,0,847,0,0
0,0,0.026996625,23,0.007308161,820,0,0
0,0,0.161892072,23,0.00279888,2500,0,0
0,0,0.149900067,23,0.219830899,1300,0,0
0,0,0,23,0.054533061,4400,0,1
0,1,0.9999999,23,0.002309469,432,0,0
0,0,0.9999999,23,0.274502,0,0,0
0,0,0.9999999,23,0,0,0,0
0,0,0.118209474,23,0.003997716,1750,0,0
0,0,0.104386452,23,0.548279689,900,0,0
0,0,0.056518262,23,0.019933555,300,0,0
0,0,0.922718188,23,0.081836327,500,0,0
0,0,0.550898204,23,0.274502,0,0,0
0,0,0.000666223,23,0,2557,0,0
0,0,0.101524071,23,0.028439662,1300,0,0
0,6,0.9999999,23,0,0,0,0
0,0,0.587206397,23,0.049939099,820,0,0
0,0,0.199200533,23,0.274502,0,0,0
0,0,0.9999999,23,0.274502,0,0,0
0,0,0.280719281,23,0.093548387,929,0,0
0,0,0.716566866,23,0.02828619,600,0,0
0,0,0.102779444,23,0.009135201,1641,0,0
0,0,0.9999999,23,0.02247191,800,0,0
0,0,0.9999999,23,0.274502,0,0,0
1,6,0.9999999,23,0,0,0,0
1,0,0.9999999,23,0.287553648,1630,0,0
1,0,0.9999999,23,0.016348774,1100,0,0
1,0,0.9999999,23,0,0,0,0
1,0,0.569051581,23,0.274502,0,0,0
0,0,0.9999999,23,0.274502,0,0,0
0,0,0.9999999,23,0,820,0,0
0,0,0,23,0,0,0,0
0,0,0.9999999,23,0,0,0,0
0,0,0.01135253,23,0.042102493,15200,0,2
0,0,0.025808797,23,0.274502,0,0,0
0,0,0.9999999,23,0,375,0,0
0,0,0.120879121,23,0.003329634,900,0,0
0,0,0.9999999,23,0,201,0,0
0,0,0.343776037,23,0.239043825,250,0,0
0,0,0.030969031,23,0.065976714,1545,0,0
0,0,0.139585605,23,0.800610941,3600,1,0
0,0,0.125955802,23,0.274502,600,0,0
0,0,0.9999999,23,0,0,0,0
0,0,0.517241379,23,0.057061341,700,0,0
0,0,0.013990673,23,0,898,0,0
0,0,0.231395779,23,0.021924482,820,0,0
0,0,0.9999999,23,0.274502,0,0,0
0,1,0.95802099,23,0.274502,0,0,0
0,0,0.079384479,23,0.054339328,2557,0,0
0,0,0.15810995,23,0.007686395,1300,0,0
0,0,0.011988012,23,0,864,0,0
1,0,0.9999999,23,0,2870,0,0
1,0,0.9999999,23,0.274502,0,0,0
1,1,0.9999999,23,0.274502,0,0,0
1,0,0.9999999,23,0.089385475,1789,0,0
1,0,0.234510326,23,0.143958869,2333,0,0
1,0,0.896083133,23,0.04147926,2000,0,0
1,0,0.9999999,23,0.274502,0,0,0
1,0,0.9999999,23,0.213317619,1696,0,0
0,0,0.9999999,24,0.679738562,764,0,0
0,0,0.9999999,24,0,1120,0,0
0,0,0,24,0.634591961,820,0,0
0,0,0.077167392,24,0.145228216,1686,0,0
0,0,0.660818713,24,0.027039309,4400,0,0
0,0,0.044977511,24,0.115147112,2752,0,0
0,1,0,24,0.114494519,820,0,0
0,0,0.9999999,24,0.274502,0,0,0
0,0,0.098581725,24,0.194573367,2800,0,0
0,0,0.882235529,24,0.064676617,200,0,0
0,1,0.808674254,24,0.126092385,800,0,0
0,0,0.415833974,24,0.138413686,4500,0,0
0,0,0.632367632,24,0.274502,1,0,0
0,0,0.236587804,24,0.025578563,820,0,0
0,0,0.394302849,24,0.0089914,2557,0,0
0,0,0.202797203,24,0.006928406,865,0,0
0,0,0.954091816,24,0.034912718,400,0,0
0,0,0.9999999,24,0,1,0,0
0,1,0.903079589,24,0.879415347,820,0,0
0,0,0.9999999,24,0.274502,0,0,0
0,0,0.165933627,24,0.004284184,2800,0,0
0,1,0.211770052,24,0.067880284,3240,0,0
0,0,0.270729271,24,0.274502,0,0,0
0,0,0.109071078,24,0.008810573,2042,0,0
0,1,0.9999999,24,0.00660793,907,0,0
0,0,0.9999999,24,0.104025939,3700,0,0
1,1,0.9999999,24,0.597294485,960,0,0
1,0,0.9999999,24,0.117773019,1400,0,0
1,1,0.67309065,24,0.276395799,1808,0,0
1,1,0.9999999,24,0.036654449,3000,0,0
1,0,0.880319909,24,0.315369261,500,0,0
1,0,0.723310676,24,0.123384254,850,0,0
1,2,0.359093937,24,0.01065956,1500,0,0
1,0,0,24,0.274502,0,0,0
1,0,0.9999999,24,0.233900814,1350,0,0
1,0,0.968021319,24,0.082397004,800,0,0
0,0,0.975819577,24,0.36102436,1600,0,0
0,0,0.9999999,24,0,820,0,0
0,0,0.9999999,24,0,0,0,0
0,0,0,24,0.025578563,820,0,0
0,0,0,24,0.004318618,2083,0,0
0,0,0.274180158,24,0.383122611,3400,1,3
0,0,0,24,0,1,0,0
0,0,0.058378172,24,0.014888337,2417,0,0
0,1,0,24,0.130217446,4000,0,0
0,0,0.9999999,24,0.42131557,1200,0,0
0,1,0,24,0,0,0,0
0,0,0.887312525,24,0.158343484,820,0,0
0,0,0,24,0.633373934,820,0,0
0,1,0.005065991,24,0.634591961,820,0,0
0,0,0.011994003,24,0,0,0,0
0,0,0.583516216,24,0.745271122,792,0,0
0,0,0.885768682,24,0.353823088,2000,0,0
0,0,0.29056981,24,0.274502,0,0,0
0,0,0.9999999,24,0,0,0,0
0,0,0.097084415,24,0.03898051,2000,0,0
1,0,0.521478521,24,0.008375209,1790,0,0
1,3,0.872031992,24,0.795714286,6999,3,0
1,0,0.096733575,24,0.049977283,2200,0,0
1,1,0,24,0,1600,0,0
1,0,0.788686723,24,0.331334333,2000,0,0
1,1,0.9999999,24,0.286698828,1450,0,0
1,6,0.9999999,24,0.274502,0,0,0
0,0,0.021222324,24,0.006090134,820,0,0
0,1,0.25974026,24,0.009150327,764,0,0
0,1,0.9999999,24,0.026730637,2917,0,0
0,0,0.854145854,24,0.274502,0,0,0
0,0,0.9999999,24,0.274502,0,0,0
0,0,0.864668483,24,0.274502,2517,0,0
0,0,0.9999999,24,0.018990505,2000,0,0
0,0,0.9999999,24,0.312211982,1735,0,0
0,0,0.0739507,24,0.003109729,2250,0,0
0,0,0,24,0,5100,0,1
0,0,0.954091816,24,0.147022074,2400,0,0
0,0,0.023595281,24,0.274502,0,0,0
0,0,0,24,0,2865,0,0
0,1,0.003996004,24,0.175941353,3000,0,0
0,0,0.999000999,24,0.070258848,1892,0,0
0,0,0.015492254,24,0,0,0,0
0,0,0,24,0.633373934,820,0,0
0,1,0.133854846,24,0.003431186,2622,0,0
0,0,0.984063745,24,0.021420921,2800,0,0
0,0,0.370848936,24,0.681233933,3500,1,0
0,0,0.220444889,24,0.01388601,4824,0,0
0,0,0.311672082,24,0.643930636,864,0,0
0,0,0.037425898,24,0.087637454,3000,0,0
0,0,0.912087912,24,0.225339367,3314,0,1
1,0,0.9999999,24,0.098901099,1000,0,0
1,0,0.9999999,24,0,2833,0,0
1,0,0.990351482,24,0.048206937,1700,0,0
1,0,0.9999999,24,0.023322228,2100,0,0
1,0,0.9999999,24,0,0,0,0
1,1,0.054495497,24,0.466809422,1400,0,0
1,0,0.9999999,24,0.274502,0,0,0
1,0,0.9999999,24,0.274502,0,0,0
1,0,0.9500998,24,0.03848076,2000,0,0
1,0,0.9999999,24,0.21446384,400,0,0
1,0,0.923931149,24,0.54045954,1000,0,0
1,1,0.991008991,24,0.274502,0,0,0
0,0,0.10189678,24,0.017257039,1100,0,0
0,1,0.71641791,24,0.024520857,3547,0,1
0,0,0.169962231,24,1,820,0,0
0,0,0.9999999,24,0.10075188,1994,0,0
0,0,0.032282859,24,1,0,0,0
0,0,0.401381567,24,0.713763703,820,0,0
0,0,0.019592163,24,0.601616628,865,0,0
0,1,0.94106814,24,0.356191744,1501,0,0
0,0,0.637060122,24,0.034442085,4238,0,0
0,0,0.531113987,24,0.104151668,4166,0,0
0,0,0.056603774,24,0.176176593,2400,0,0
0,0,0,24,0.274502,0,0,0
0,0,0.9999999,24,0.274502,0,1,0
0,0,0,24,0.274502,0,0,0
0,0,0.006999417,24,0.274502,0,0,0
0,0,0.994003997,24,0.043956044,1000,0,0
0,0,0.3037836,24,0.036526533,1450,0,0
0,0,0.008473858,24,0.001175779,1700,0,0
0,0,0.038689332,24,0.018726592,800,0,0
0,0,0.013260424,24,0.014464425,2557,0,0
0,0,0.9999999,24,0.61298377,800,0,0
1,0,0.9999999,24,0.068850639,1800,0,1
1,6,0.9999999,24,0,0,0,0
1,6,0.9999999,24,0.274502,0,0,0
1,0,0.87446505,24,0.241723923,1600,0,0
1,1,0.3037836,24,0.481327801,1927,0,0
1,1,0.944422231,24,0.274502,0,0,0
1,0,0.508081986,24,0.075770192,1200,0,0
1,0,0.9999999,24,0.030805687,1687,0,0
1,0,0.532467532,24,0.094160968,1900,0,0
0,0,0.584717608,24,0.129642134,1480,0,0
0,0,0.199000454,24,0.053228621,4583,0,0
0,0,0.254125681,24,0.274502,0,0,1
0,0,0.162253815,24,0.385045982,2500,0,0
0,0,0.087403599,24,0.274502,0,0,0
0,0,0.582834331,24,0.281653747,1160,0,0
0,0,0.3037836,24,0.150356205,2666,0,0
0,0,0.379339072,24,0.274502,0,0,1
0,0,0.098940457,24,0.470623864,1650,0,0
0,1,0.341714632,24,0.087391419,3798,1,2
0,0,0.9999999,24,0.274502,0,0,0
0,0,0,24,0,820,0,0
0,0,0.9999999,24,0.086913087,1000,0,0
0,0,0.770191507,24,0.141868512,2600,0,0
0,1,0.960451977,24,0.109556178,2500,0,0
0,0,0.196007968,24,0.010583465,14550,0,0
0,0,0.211378243,24,0.131028939,3731,0,0
0,0,0.512498311,24,0.219332679,2037,0,0
0,0,0.145170966,24,0.102056216,5300,0,0
0,0,0.9999999,24,0.05376096,4333,0,0
0,0,0.595906711,24,0.043501756,3700,0,0
1,0,0.9999999,24,0,1100,0,0
1,0,0.9999999,24,0,1700,0,0
1,0,0.9999999,24,0.274502,0,0,0
1,0,0.724931839,24,0.274502,0,0,0
1,0,0.969531064,24,0.274502,0,0,0
1,1,0.9999999,24,0.274502,0,0,0
1,0,0.9999999,24,0.274502,0,0,0
1,2,0.3037836,24,0.329177057,1603,0,0
1,0,0,24,0.287769784,2501,0,0
1,1,0.705179836,24,0.063306955,2400,0,0
1,1,0.9999999,24,0.148243359,3500,0,0
1,1,0,24,0.68221942,792,0,0
1,6,0.9999999,24,0,1100,0,0
1,2,0.558583106,24,0.375960483,1821,0,0
0,0,0.072206176,24,0.274502,0,0,0
