SeriousDlqin2yrs,NumberOfTime30_59DaysPastDue1,util,age1,DebtRatio1,MonthlyIncome1,num_loans,depend
0,0,0.011842905,63,0.183020609,3250,0,0
0,0,0.516626086,63,0.274502,4800,2,0
0,0,0,63,0,4900,0,0
0,0,0.9999999,63,0.68164794,1067,1,0
0,0,0.23729381,63,0.274502,0,0,0
0,0,0.152011043,63,0.502149785,10000,3,0
0,0,0.483746359,63,0.369937299,5900,1,0
0,0,0.228153898,63,0.274502,0,2,0
0,0,0.685697681,63,0.336443926,6000,0,0
0,0,0,63,0.274502,0,2,0
0,0,0.00684701,63,0.005197921,2500,0,0
0,0,0.032217946,63,0.018119338,3200,0,0
0,0,0.161503339,63,0.206827596,7000,2,0
0,0,0.030508044,63,0.142677693,9552,1,0
0,0,0.071889237,63,0.274502,0,2,0
0,0,0.126367102,63,0.275325978,1993,0,0
0,0,0.080118784,63,0.034129693,3808,0,0
0,0,0.352677702,63,0.555670458,2900,1,0
0,0,0.9999999,63,0.105226236,8552,1,0
0,0,0.019689159,63,0.003159558,4430,0,0
0,0,0.681063123,63,0.185938021,3000,0,0
0,0,0.033307885,63,0.274502,0,0,0
0,0,0.221132231,63,0.257191201,6500,0,0
0,1,0.612957439,63,0.357368355,7918,1,0
0,0,0.058420017,63,0.209538979,11300,1,0
0,0,0,63,0.274502,0,1,0
0,0,0.028911105,63,0.274502,0,0,0
0,0,0.064789417,63,0.400639744,2500,1,0
0,1,0.29495531,63,0.382522825,5366,2,0
0,0,0.313394846,63,0.442305009,7166,2,0
0,1,0.030312516,63,0.354935622,9319,2,0
0,1,0.007941396,63,0.322103413,6826,2,0
0,0,0.07264293,63,0.062387522,3333,0,0
0,0,0.036087628,63,0.316042737,12260,3,0
0,0,0.439646552,63,0.274502,0,2,0
0,0,0.023677513,63,0.016347978,6850,0,0
0,0,0,63,0.016911617,14900,0,0
0,0,0,63,0.274502,0,0,0
0,0,0.311515754,63,0.078,12499,1,0
0,0,0.07759612,63,0.243883189,3800,1,0
0,0,0.9999999,63,0.274502,850,1,0
0,0,0.00679864,63,0.274502,0,0,0
0,0,0,63,0.151732146,10333,2,0
0,0,0,63,0.251298758,11356,1,0
0,0,0.075956962,63,0.274502,0,1,0
0,0,0.124887511,63,0.017058552,2168,0,0
0,0,0.014679312,63,0.01019796,5000,0,0
0,0,0.026840191,63,0.054219217,7690,0,0
0,0,0.055919284,63,0.033399307,8083,0,0
0,1,0.446105629,63,0.489926877,6700,1,0
0,0,0.019259615,63,0.774689642,5396,2,0
0,0,0.434003416,63,0.458643883,5500,2,0
1,0,0.047060392,63,0.728098873,2750,1,0
1,1,0.419627554,63,0.438756124,10000,2,0
1,0,0,63,0.274502,0,4,0
1,0,0.74245151,63,0.539054364,4800,1,0
1,0,0.9999999,63,0.160550459,2833,0,0
1,0,0.17983308,63,0.325396825,4031,1,0
1,1,0.785764956,63,0.274502,0,0,0
1,0,0.936497387,63,0.886157448,3416,1,0
1,0,0.036257285,63,0.095515434,3433,0,0
1,0,0.9999999,63,0.274502,0,1,0
1,0,0.019167476,63,0.290338708,8000,2,0
1,2,0.9999999,63,0.614247032,4800,3,0
0,0,0.011753293,63,0.104972376,3800,1,0
0,0,0.674434501,63,0.505485087,5833,0,0
0,0,0.031322486,63,0.274502,0,0,0
0,0,0.9999999,63,0.318292455,5340,1,0
0,0,0.23675094,63,0.274502,0,2,0
0,0,0.093793236,63,0.168834007,9150,1,0
0,0,0,63,0.729805014,9333,4,0
0,0,0,63,0.389830508,707,0,0
0,0,0.020027999,63,0.301849075,2000,1,0
0,0,0.9999999,63,0.274502,0,2,0
0,4,0.708683902,63,0.639718014,6666,2,0
0,0,0.063933587,63,0.274502,0,1,0
0,0,0.176989669,63,0.355960573,5376,2,0
0,0,0,63,0,2500,0,0
0,0,0.667656434,63,0.215905127,5733,0,0
0,0,0.02551859,63,0.375033775,3700,1,0
0,0,0,63,0.218908185,12840,1,0
0,0,0.103578524,63,0.213653242,3500,0,0
0,0,0.246920159,63,0.274502,2492,2,0
0,0,0.041874564,63,0.00909909,10000,1,0
0,0,0.3037836,63,0.217857143,6999,1,0
0,0,0.163851335,63,0.274502,0,3,0
0,0,0.908094884,63,0.274502,0,0,0
0,0,0.022623311,63,0.212505951,6300,1,0
0,0,0.028535889,63,0.517522412,29447,4,0
0,0,0.309321649,63,0.80579855,4000,2,0
0,0,0.043158085,63,0.029533918,2166,0,0
0,0,0.011269394,63,0.002085506,3835,0,0
0,0,0.006643031,63,0.013213283,8551,1,0
0,0,0.490930125,63,0.427523344,4497,1,0
0,0,0.088948145,63,0.257840455,4750,1,0
0,0,0.530253826,63,0.886526273,4890,3,0
0,0,0.142881688,63,0.274502,2500,1,0
0,0,0.004484861,63,0.274502,0,1,0
0,0,0.029745299,63,0.524750326,4605,2,0
0,0,0.150764967,63,0.369890882,5406,2,0
0,0,0.018148921,63,0.037924152,1001,0,0
0,0,0.395224191,63,0.48046875,3583,0,0
0,0,0.762682177,63,0.671814464,18583,3,0
0,0,0,63,0.277066667,7499,2,0
0,0,0.821847468,63,0.431699191,2100,0,0
0,0,0,63,0.759373588,6640,3,0
0,0,0,63,0.274502,0,0,0
0,0,0,63,0.255782719,6700,1,0
0,0,0.666910369,63,0.293969321,14276,2,0
0,0,0.001483338,63,0.274502,0,3,0
0,0,0.014084678,63,0.496441203,22900,8,0
0,0,0,63,0.274502,0,1,0
0,0,0.097526832,63,0.274502,0,1,0
0,0,0.074114323,63,0.274502,0,1,0
0,0,0,63,0.274502,0,0,0
0,0,0,63,0,0,0,0
0,0,0.03999883,63,0.274502,0,1,0
0,0,0.014142184,63,0.274502,0,0,0
0,3,0.387759587,63,0.392767872,6000,1,0
0,1,0.007361726,63,0.274502,0,6,0
0,0,0.015490743,63,0.256193756,9000,1,0
0,0,0.005141899,63,0.277863777,3875,2,0
0,0,0.51210842,63,0.234338385,6400,1,0
0,0,0.9999999,63,0.011078087,3700,0,0
0,2,0.978667903,63,0.274502,0,0,0
0,0,0.234263666,63,0.212473441,8000,0,0
0,0,0.236208812,63,0.274502,0,0,0
0,0,0.178927097,63,0.120085429,10300,0,0
0,0,0.932413517,63,0.389122176,5000,1,0
0,0,0.016155497,63,0.274502,917,1,0
0,0,0.020223789,63,0.005434783,6255,0,0
0,0,0.1453031,63,0.356367663,4514,1,0
0,0,0.0239976,63,0.274502,1,0,0
0,0,0.238521543,63,0.274502,1200,1,0
0,0,0.10775569,63,0.012654223,6321,0,0
0,0,0.185888376,63,0.356298462,7866,1,0
0,0,0.009933002,63,0.094181164,5000,0,0
0,0,0.018565712,63,0.274502,0,2,0
0,0,0.04495646,63,0.15240501,9500,1,0
0,0,0.091738022,63,0.555752999,2250,1,0
0,0,0.222321445,63,0.308938212,5000,1,0
0,0,0.048154048,63,0.274502,0,9,0
0,0,0.635867202,63,0.714837713,5175,2,0
0,0,0.123276489,63,0.274502,0,2,0
0,1,0.838959212,63,0.901498929,1400,1,0
0,0,0.034035074,63,0.274502,0,0,0
0,0,0,63,0.274502,0,1,0
1,2,0.9999999,63,0.274502,0,2,0
1,1,0.976744186,63,0.274502,0,0,0
1,0,0.086791565,63,0.274502,0,2,0
1,0,0.620505992,63,0.274502,0,0,0
1,1,0.3037836,63,0.274502,0,0,0
1,4,0.792801108,63,0.274502,900,1,0
1,2,0.9999999,63,0.006499188,8000,0,0
1,2,0.717767132,63,0.099902057,1020,0,0
1,0,0.929754426,63,0.015996632,4750,0,0
1,0,0.065780622,63,0.274502,2400,2,0
1,3,0.3037836,63,0.274502,3487,4,0
0,0,0.593985244,63,0.332698534,5250,2,0
0,0,0.389287936,63,0.274502,0,1,0
0,1,0.018332111,63,0.274502,0,2,0
0,0,0.459285242,63,0.172974768,9035,0,0
0,0,0.572203501,63,0.225299989,8916,1,0
0,0,0,63,0.274502,0,1,0
0,0,0.041835696,63,0.465581262,3500,2,0
0,0,0.040443768,63,0.200747464,3745,0,0
0,1,0.086688569,63,0.274502,0,1,0
0,0,0,63,0.163395761,8916,1,0
0,0,0.019234824,63,0.470132467,4000,1,0
0,0,0.092930236,63,0.471816023,8000,1,0
0,0,0.010265982,63,0.299915038,2353,1,0
0,0,0.029332635,63,0.003083248,11675,0,0
0,0,0.021738185,63,0.274502,0,0,0
0,0,0.088331289,63,0.557904853,4161,4,0
0,0,0.085035331,63,0.274502,0,0,0
0,0,0.016999638,63,0.00244198,218674,1,0
0,0,0.050979657,63,0.240613197,4500,2,0
0,0,0.014930053,63,0.274502,0,0,0
0,0,0.000276159,63,0.274502,0,1,0
0,0,0.725674091,63,0.362451737,2071,0,0
0,0,0.9999999,63,0.070182448,7508,0,0
0,0,0.028705207,63,0.274502,0,0,0
0,0,0.015657541,63,0.146557471,10500,1,0
0,0,0.9999999,63,0.90396287,2800,1,0
0,0,0.030503285,63,0.274502,0,0,0
0,1,0.165165825,63,0.020326558,3000,0,0
0,0,0.491852543,63,0.219388263,10036,1,0
0,0,0.485339809,63,0.300590523,13885,4,0
0,0,0,63,0.290818215,5401,2,0
0,0,0.023962075,63,0.036148285,6500,0,0
0,0,0.473188162,63,0.670599003,9832,4,0
0,0,0.035152627,63,0.274502,0,4,0
0,0,0.206558688,63,0.322559147,3000,0,0
0,0,0.007047648,63,0.221884498,3947,0,0
0,0,0.327056079,63,0.274502,0,2,0
0,0,0.178545636,63,0.45567476,7083,2,0
0,0,0.9999999,63,0.119459053,2661,0,0
0,0,0.297577383,63,0.105451083,4200,0,0
0,0,0.00923136,63,0.240193444,5582,2,0
0,0,0.179101026,63,0.36443926,6000,2,0
0,0,0.235524174,63,0.299534961,12041,2,0
0,3,0.799609417,63,0.732863357,6666,2,0
0,0,0.110756197,63,0.230316015,5600,1,0
0,0,0,63,0.274502,0,1,0
0,0,0.499766952,63,0.585893474,5500,1,0
0,0,0.3037836,63,0.274502,0,1,0
0,0,0.460669155,63,0.359491241,8333,2,0
0,0,0.198965615,63,0.418782521,15950,2,0
0,0,0.14369779,63,0.239701222,4417,0,0
0,0,0.067403299,63,0.30625641,4874,1,0
0,0,0.152792413,63,0.734489856,3400,1,0
0,0,0.021047254,63,0.274502,0,2,0
0,0,0,63,0.274502,0,2,0
0,0,0.057884608,63,0.274502,0,1,0
0,0,0.000841643,63,0.00099975,4000,0,0
0,0,0,63,0.426729695,4653,1,0
0,0,0,63,0.405622111,10600,2,0
0,0,0.094265843,63,0.276124732,4200,1,0
0,0,0.056986807,63,0.274502,0,0,0
0,0,0.068093055,63,0.440139965,4000,2,0
0,0,0.023151047,63,0.013194722,2500,0,0
0,0,0.015947549,63,0.369000397,10083,2,0
0,0,0.031671192,63,0.274502,0,0,0
0,0,0.19047619,63,0.47164864,3050,1,0
0,0,0.084583083,63,0.135117704,3100,1,0
0,0,0.008860647,63,0.003775366,8475,0,0
0,0,0.615076933,63,0.158820841,4375,1,0
0,0,0.099056309,63,0.274502,3601,3,0
0,2,0.331111323,63,0.290322581,2200,0,0
0,0,0.424715057,63,0.021214338,4100,0,0
0,0,0.407419617,63,0.274502,0,2,0
0,0,0.481839934,63,0.274502,0,1,0
0,0,0.404314742,63,0.266458463,8004,1,0
0,0,0.755456866,63,0.759859772,5704,1,0
0,0,0,63,0.674151526,5833,2,0
0,0,0.090020654,63,0.274502,0,1,0
0,0,0,63,0,8466,0,0
0,0,0.398983197,63,0.621208767,4516,2,0
0,0,0.112956211,63,0.118503888,8100,1,0
1,1,0.364406058,63,0.274502,0,3,0
1,0,0.002099895,63,0.739339118,5416,4,0
1,0,0.9999999,63,0.883822611,1600,1,0
1,5,0.238991465,63,0.274502,0,2,0
1,1,0.971751412,63,0.600393701,2539,0,0
1,1,0.9999999,63,0.274502,0,1,0
1,2,0.244880762,63,0.406865061,6350,3,0
1,0,0.576304339,63,0.471161241,3900,1,0
0,0,0.112855258,64,0.307576329,2652,1,0
0,0,0.032190392,64,0.274502,0,2,0
0,0,0.110279437,64,0.186185468,8367,1,0
0,0,0.025471882,64,0.274502,0,0,0
0,0,0.954595085,64,0.274502,0,2,0
0,0,0.011881082,64,0.390145204,4200,2,0
0,0,0.062410967,64,0.254308337,6440,0,0
0,1,0.183575985,64,0.442542118,7300,2,0
0,0,0,64,0.433193965,5500,1,0
0,0,0.063371894,64,0.333508749,7600,1,0
0,0,0.008940337,64,0.155381605,10219,1,0
0,0,0.292632798,64,0.399600114,3500,1,0
0,0,0.10640932,64,0.242328875,3812,1,0
0,0,0.111213839,64,0.274502,0,0,0
0,0,0.033026026,64,0.179468164,9438,1,0
0,0,0.00174371,64,0.432813878,3400,1,0
0,0,0.743025649,64,0.807369525,7625,2,0
0,0,0.050027142,64,0.050730208,1300,0,0
0,0,0.188985463,64,0.789321068,10000,2,0
0,2,0.392771224,64,0.352026652,1800,0,0
0,0,0.810364316,64,0.274502,4401,2,0
0,0,0,64,0.274502,0,1,0
0,0,0.109990834,64,0.274502,0,1,0
0,0,0.09163397,64,0.274502,0,0,0
0,0,0.017488256,64,0.152738235,5970,1,0
0,0,0,64,0.274502,0,0,0
0,0,0.00519948,64,0.134621793,3000,1,0
0,0,0.18984755,64,0.274502,0,1,0
0,0,0.026098695,64,0.274502,0,1,0
0,0,0.007527808,64,0.236229579,6916,2,0
0,0,0.9999999,64,0.274502,0,0,0
0,0,0.033848344,64,0.186962607,5000,1,0
0,0,0,64,0,6816,0,0
0,0,0.030173038,64,0.274502,0,1,0
0,0,0.161991919,64,0.293420135,4300,1,0
0,0,0,64,0.296106557,3903,0,0
0,0,0.9999999,64,0,1600,0,0
0,1,0.17845848,64,0.274502,0,1,0
0,0,0.167849675,64,0.274502,0,1,0
0,0,0.007720507,64,0.606957217,2500,1,0
0,0,0.470334497,64,0.492231964,6500,2,0
0,0,0.05319734,64,0.274502,0,0,0
0,0,0.108910258,64,0.274502,0,1,0
0,0,0.031185564,64,0.274502,0,0,0
0,0,0.005699858,64,0.274502,0,0,0
0,0,0.9999999,64,0.200540541,3699,0,0
0,0,0.9999999,64,0.248390376,2950,2,0
0,0,0.033184702,64,0.274502,0,0,0
0,0,0.083309525,64,0.112794876,6400,0,0
0,0,0.9999356,64,0.796343902,3500,2,0
0,0,0.924721809,64,0.307928913,2925,0,0
0,0,0.882744837,64,0.209722576,3928,0,0
0,0,0.085111702,64,0.164786325,8774,2,0
0,0,0.020931938,64,0.002123142,4238,0,0
1,1,0.544293656,64,0.546892039,1833,0,0
1,6,0.9999999,64,0.274502,0,0,0
1,0,0.965771864,64,0.401617251,2967,1,0
1,0,0.9999999,64,0.011355816,2905,0,0
1,0,0.604132154,64,0.386058471,10500,0,0
1,1,0.3037836,64,0.274502,1400,1,0
0,0,0.041942114,64,0.274502,0,1,0
0,1,0.056148596,64,0.274502,0,1,0
0,0,0.002332194,64,0.274502,0,1,0
0,0,0.008113234,64,0.274502,0,0,0
0,0,0.612333951,64,0.200021268,9403,0,0
0,0,0,64,0.274502,0,1,0
0,0,0.160437745,64,0.105633803,3833,1,0
0,0,0.109037235,64,0.630473905,5000,2,0
0,0,0.360501418,64,0.59710106,7450,2,0
0,0,0.148371706,64,0.055164143,6670,0,0
0,0,0.22475646,64,0.437731196,3243,1,0
0,0,0.13297578,64,0.299492386,6500,2,0
0,0,0.035503936,64,0.098535286,750,0,0
0,0,0.38326692,64,0.274502,0,1,0
0,0,0.029195571,64,0.274502,0,2,0
0,3,0.362937188,64,0.274502,0,2,0
0,0,0.001921135,64,0.274502,0,0,0
0,0,0,64,0,2696,0,0
0,0,0.013290393,64,0.274502,0,2,0
0,2,0.000855298,64,0.274502,0,2,0
0,0,0.007409593,64,0.078748652,12050,1,0
0,0,0.803353197,64,0.234938174,3800,0,0
0,0,0.878674205,64,0.274502,0,1,0
0,0,0.022840042,64,0.274502,0,1,0
0,0,0,64,0.340646359,11850,3,0
0,0,0,64,0.329397444,8214,1,0
0,0,0,64,0.274502,0,0,0
0,0,0.9999999,64,0.393746592,5500,1,0
0,0,0.00187329,64,0.062456734,13000,1,0
0,0,0,64,0.274502,0,1,0
0,0,0.105526298,64,0.058676654,800,0,0
0,0,0.719362903,64,0.274502,933,2,0
0,0,0.285621399,64,0.140276121,5866,0,0
0,0,0.977795296,64,0.617593602,2750,2,0
0,0,0.842183731,64,0.482643969,15037,3,0
0,2,0.897616381,64,0.265722616,2400,0,0
0,0,0.785975781,64,0.204689245,2686,0,0
0,0,0.014528434,64,0.005089059,2750,0,0
0,0,0.00831687,64,0.274502,0,1,0
0,0,0,64,0.274502,0,1,0
0,0,0.18679533,64,0.274502,0,0,0
0,0,0.075792421,64,0.274558862,7593,1,0
0,0,0.043672578,64,0.274502,0,1,0
0,0,0.002066598,64,0.274502,0,1,0
0,0,0.327229063,64,0.306432638,21250,2,0
0,0,0.017202231,64,0.007159071,5726,0,0
0,0,0.343937989,64,0.428791378,3896,1,0
0,0,0.055541911,64,0.026096613,1800,0,0
0,0,0.048900031,64,0.274502,0,0,0
0,0,0.102148723,64,0.092421269,10700,1,0
0,1,0.020704003,64,0.129500269,3721,0,0
0,0,0.003859862,64,0.416757658,17400,3,0
0,0,0.011939289,64,0.274502,0,0,0
1,0,0.9999999,64,0,16000,0,0
1,0,0.9999999,64,0.280532939,1350,0,0
1,1,0.465709286,64,0.274502,0,0,0
1,0,0.9999999,64,0,9000,0,0
1,0,0.68303962,64,0.678762641,6723,2,0
1,2,0.029735965,64,0.171122995,4300,0,0
1,0,0.938503416,64,0.274502,0,0,0
1,1,0.3037836,64,0.274502,0,1,0
1,1,0.3037836,64,0.274502,0,0,0
0,0,0.001499893,64,0.274502,0,0,0
0,0,0.20134649,64,0.274502,0,1,0
0,0,0.017369727,64,0.001272612,11000,0,0
0,0,0.003291313,64,0.350267048,8050,2,0
0,0,0,64,0.511366676,3738,2,0
0,0,0.0027924,64,0.300628545,6522,2,0
0,0,0.612746684,64,0.264518864,2358,0,0
0,0,0.007066196,64,0.274502,0,0,0
0,0,0.050773438,64,0.274502,0,1,0
0,0,0.3037836,64,0.274502,0,0,0
0,1,0.843178382,64,0.274502,0,1,0
0,0,0.091922521,64,0.011560694,6400,0,0
0,0,0.026694878,64,0.274502,0,0,0
0,0,0.142401407,64,0.274502,3000,3,0
0,0,0.028518826,64,0.274502,0,0,0
0,0,0.015717656,64,0.115733991,17833,1,0
0,0,0.21566899,64,0.230110159,2450,0,0
0,0,0.9999999,64,0,10833,0,0
0,0,0,64,0.002676758,10833,0,0
0,0,0.9999999,64,0.274502,0,1,0
0,1,0.133011279,64,0.274502,3300,3,0
0,0,0.409446503,64,0.723877917,2784,1,0
0,0,0.323562184,64,0.225371816,13581,2,0
0,1,0.090206644,64,0.274502,0,2,0
0,0,0.05899108,64,0.274502,0,0,0
0,0,0.415651272,64,0.274502,0,3,0
0,0,0.037281612,64,0.017386091,1667,0,0
0,0,0.260570196,64,0.624835543,19761,11,0
0,0,0.035954607,64,0.171192609,7143,1,0
0,0,0.120555025,64,0.275521541,8100,1,0
0,0,0.004307582,64,0.151569686,5000,1,0
0,0,0,64,0,2500,0,0
0,0,0.401617251,64,0.114904246,1200,0,0
0,0,0.009612809,64,0.274502,0,2,0
0,0,0,64,0.22735926,11030,2,0
0,0,0.077130762,64,0.274502,0,2,0
0,0,0.215520612,64,0.422298142,12000,3,0
0,0,0.16559172,64,0.274502,0,0,0
0,0,0.00675973,64,0.274502,0,1,0
0,0,0.035777115,64,0.012978443,9091,0,0
0,1,0.611904868,64,0.670078553,4200,2,0
0,0,0.003173211,64,0.153071017,2083,0,0
0,0,0.402125326,64,0.428296615,21832,4,0
0,0,0.039958442,64,0.564773452,4700,1,0
0,0,0.006477852,64,0.175743225,3800,0,0
0,0,0.048230842,64,0.762353613,3500,1,0
0,0,0.740234424,64,0.295231548,16000,1,0
0,0,0.031544021,64,0.420394901,4000,1,0
0,0,0.029445206,64,0.133955348,3000,1,0
0,1,0.220841975,64,0.065774595,5305,0,0
0,0,0.045523862,64,0.227388716,7053,2,0
0,0,0.163490452,64,0.638951877,3968,2,0
0,0,0.648931023,64,0.30531681,10005,0,0
0,0,0.000871333,64,0.324425341,5350,2,0
0,0,0.141971606,64,0.085728568,4000,0,0
0,1,0.06747865,64,0.274502,0,1,0
0,0,0.082959167,64,0.180234219,3500,1,0
0,0,0.274651255,64,0.094873023,4173,0,0
0,0,0.3037836,64,0.652478952,2137,1,0
0,0,0.452784402,64,0.311303479,6006,1,0
0,0,0.048899389,64,0.274502,0,0,0
0,0,0.311851756,64,0.495669824,7389,3,0
0,0,0.276828513,64,0.331410996,2600,1,0
0,0,0.266268486,64,0.36900574,5400,1,0
0,0,0.026285032,64,0.234170184,4500,2,0
0,0,0.017305398,64,0.199053313,8027,1,0
0,0,0.9999999,64,0.250633339,5920,2,0
0,0,0.04999875,64,0.274502,0,1,0
0,0,0.002299923,64,0.274502,0,1,0
0,0,0.182027011,64,0.210902166,4200,0,0
0,0,0,64,0,3616,0,0
0,0,0.720507417,64,0.274502,2700,3,0
0,0,0.053165401,64,0.014397906,4583,0,0
1,0,0.9999999,64,0.274502,0,1,0
1,0,0.496255115,64,0.274502,0,0,0
1,0,0.501791088,64,0.274502,12066,2,0
1,0,0.9999999,64,0.007596961,2500,0,0
1,0,0.9999999,64,0.004470939,2683,0,0
1,0,0.011595931,64,0.459478758,2800,0,0
1,1,0.510818646,64,0.474397962,12166,3,0
1,1,0.3037836,64,0.043542654,3375,0,0
1,1,0.3037836,64,0.274502,3700,0,0
1,7,0.9999999,64,0.380008807,4541,0,0
1,2,0.049649238,64,0.666242501,5500,3,0
1,0,0.085681258,64,0.274502,0,1,0
0,0,0.271898248,64,0.274502,0,1,0
0,0,0.053176061,64,0.274502,0,1,0
0,1,0.047254715,64,0.274502,0,0,0
0,0,0.008286563,64,0.011427483,10500,0,0
0,0,0.417946048,64,0.673083908,2752,0,0
0,0,0.9999999,64,0.274502,0,1,0
0,0,0.012823082,64,0.442955704,10000,3,0
0,0,0.074353903,64,0.274502,0,1,0
0,1,0.667091674,64,0.274502,3000,2,0
0,2,0.606051463,64,0.274502,0,1,0
0,1,0.00090474,64,0.274502,0,3,0
0,0,0.067365171,64,0.305670596,18833,2,0
0,0,0.474923883,64,0.833141806,4350,1,0
0,0,0.917739925,64,0.842792014,6360,1,0
0,0,0.049334218,64,0.274502,0,1,0
0,0,0,64,0.274502,0,1,0
0,0,0.043615446,64,0.186887303,12750,2,0
0,0,0.111346499,64,0.406067804,9261,3,0
0,0,0.097612868,64,0.274502,0,1,0
